ECG_mean,ECG_std,ECG_max,ECG_min,ECG_power,BP_mean,BP_std,BP_max,BP_min,BP_power,EEG (C3-O1)_mean,EEG (C3-O1)_std,EEG (C3-O1)_max,EEG (C3-O1)_min,EEG (C3-O1)_power,Resp (nasal)_mean,Resp (nasal)_std,Resp (nasal)_max,Resp (nasal)_min,Resp (nasal)_power,H,HA,OA,X,CA,CAA,L,LA,A,W,1,2,3,4,R
0.08658826666666668,0.20068414339203672,1.432,-0.394,0.04205885014807225,91.87780156286863,13.285093181074261,132.72370167417128,72.07895685249433,188.14169647179807,-0.005342212674543502,0.011924396662696918,0.09924812030075188,-0.08592910848549946,0.00013058571930320525,-0.004329558745348218,0.16522478833037105,0.32177033492822965,-0.24840510366826157,0.0032066064167076964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08788346666666666,0.197262783159881,1.414,-0.352,0.039673342935196816,93.08232101960364,13.724838885973275,132.14475422957292,74.82895721433647,203.76486018649055,-0.0059870103831006095,0.019752273679333722,0.14135338345864662,-0.1472610096670247,0.0003143419513667647,-0.004717597022860177,0.16896479974319442,0.29984051036682613,-0.24960127591706538,0.0036594182631085022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08672506666666668,0.16622444147897011,1.37,-0.34,0.026684741116689684,92.75598764333171,14.69106850769733,141.4079133431465,71.64474626904556,217.31695348593828,-0.005481160042964554,0.014098395698253184,0.04983888292158969,-0.051450053705692805,0.00017826655147534388,-0.003949920255183411,0.16320685732650383,0.3923444976076555,-0.37440191387559807,0.0032140062286489398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08668666666666666,0.19466604965655643,1.408,-0.362,0.039058884466333,91.53174537698403,13.265935429368628,126.9342272281878,71.06579882444721,183.3758920440465,-0.005288363766559255,0.01611078631982937,0.05220193340494093,-0.047261009667024706,0.0002591863696604742,-0.005911430090377462,0.18484423773925845,0.3309409888357257,-0.2412280701754386,0.004160929836433317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0870464,0.19253021645196372,1.414,-0.37,0.03896609485063339,93.49605616176179,13.57619036693042,138.078965536706,72.80264115824225,189.0311571209622,-0.005539863945578232,0.009678509113177337,0.04317937701396348,-0.0481203007518797,8.384630227380357e-05,0.002385167464114833,0.1707719610704943,0.3365231259968102,-0.2240829346092504,0.004040099670613588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0878136,0.18448467159913315,1.424,-0.36,0.03527849494792964,93.2993105218391,15.462645313787116,140.3947553150994,70.34211451869928,243.0860904052142,-0.005411958467597566,0.01670062603339678,0.059828141783029004,-0.08582169709989258,0.00024693855917403454,-0.007527963849016481,0.14127314268734187,0.37679425837320574,-0.29066985645933013,0.002068210179496704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08670986666666666,0.21568038225419472,1.444,-1.696,0.04861000441316815,97.88382165138005,15.186666631335015,146.9079140668308,74.97369407548607,220.19047721719255,-0.009856541353383458,0.04609747629583592,0.17583243823845326,-0.16390977443609023,0.0007594966369474452,0.00011148325358852028,0.1405006251807959,0.32216905901116427,-0.2751196172248804,0.0027593520504279783,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08686693333333334,0.16595336501538283,1.252,-0.324,0.028514711364694665,98.26870591254902,13.973161358736641,138.80264984245392,76.56579954813152,190.533283214061,-0.0036678983172216254,0.038111306056272706,0.15907626208378087,-0.10827067669172932,0.0004597603464880338,-0.0026239766081871327,0.159029962641957,0.38197767145135564,-0.319377990430622,0.003106455715217055,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08674453333333335,0.17622673975151695,1.248,-0.352,0.03506410092335818,93.21489998441668,12.588274324646235,126.21054292243986,74.82895721433647,165.43451692368552,-0.00589407805227354,0.018406467037318467,0.05241675617615467,-0.061439312567132115,0.00032658036748313884,-0.006244444444444446,0.15030555646735314,0.27751196172248804,-0.24720893141945774,0.0031039643445557427,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08800960000000002,0.18335985140657154,1.256,-0.352,0.03416347852149494,94.17359835617523,12.47725493228863,125.92106920014068,76.13158896468276,172.34905200984537,-0.006392352309344791,0.030675504960270494,0.11482277121374866,-0.09419978517722878,0.0004256207919561588,0.0012138755980861233,0.16204988713743065,0.2803030303030303,-0.20574162679425836,0.0026575743757706093,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08649413333333333,0.1832204721974291,1.258,-0.35,0.034898114511169864,94.26783170190768,12.725803646024877,126.78949036703821,74.5394834920373,177.49793647130033,-0.006447117794486216,0.023919593408881536,0.06756176154672396,-0.10537056928034372,0.0003713225498434462,-0.00745667198298777,0.14777855577706583,0.23763955342902712,-0.21690590111642744,0.002783508368739431,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08695173333333334,0.18512913349964366,1.242,-0.36,0.03621093148087483,94.79467387649218,13.044598370693524,132.28949109072252,75.697378381234,188.72753361055155,-0.0035164482635159327,0.016746819557264404,0.05263157894736842,-0.05112781954887218,0.00024720153127728845,-0.007223125996810207,0.14950616350407203,0.2412280701754386,-0.21690590111642744,0.0026924046986806526,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08751866666666668,0.18495414724976803,1.26,-0.354,0.034699994236444195,93.28908245031785,13.129304545910149,129.39475386773077,74.10527290858855,190.45569537580087,-0.005535238095238096,0.014840192588106333,0.05413533834586466,-0.07185821697099892,0.00021921161127657054,-0.0004901116427432205,0.15326335395146196,0.24561403508771928,-0.189792663476874,0.0029322122301560067,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.08731546666666666,0.18578900204474488,1.264,-0.36,0.0358041786206958,94.07266851833357,13.18727503334992,129.97370131232913,74.97369407548607,192.3668156002472,-0.0054803866809881845,0.02090733747629527,0.06208378088077336,-0.08635875402792696,0.00019116918506965563,-0.005600053163211059,0.15623507903967407,0.27472089314194575,-0.23803827751196172,0.0027921668966477634,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
